id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,page_time,rating,resets,id_question
57363b3954a26,55,Male,16,no,twoColorsObj,#0000FF,#FF00FF,#7f00ff,84,19,3,0,30
5716e9900f6ea,58,Female,31,no,twoColorsObj,#0000FF,#FF00FF,#8000FF,829,219,3,0,30
571163013744e,53,Female,13,no,twoColorsObj,#0000FF,#FFFF00,#00FF00,7,40,4,0,31
5711800f2c5f3,59,Female,31,no,twoColorsObj,#0000FF,#FFFF00,#808000,58,19,4,0,31
571289ef76e18,55,Female,31,no,twoColorsObj,#0000FF,#FFFF00,#00FF00,125,10,4,0,31
5739ff85289b2,56,Female,25,yes,twoColorsObj,#0000FF,#CBFF00,#FAFF00,64,19,5,0,31
57149713464b1,51,Female,32,no,twoColorsObj,#0000FF,#FFFF00,#FFFFFF,0,1,1,0,31
5710e540a9514,52,Female,32,no,twoColorsObj,#0000FF,#FFFF00,#00FF00,195,64,4,0,31
5716e9900f6ea,58,Female,31,no,twoColorsObj,#0000FF,#FFFF00,#80FF00,468,45,3,0,31
571289ef76e18,55,Female,31,no,twoColorsObj,#00FFFF,#FFFF00,#80FF00,151,11,5,0,32
57149713464b1,51,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#FFFFFF,0,3,1,0,32
5710e540a9514,52,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#80FF00,149,31,3,0,32
5716e9900f6ea,58,Female,31,no,twoColorsObj,#00FFFF,#FFFF00,#80FF00,216,30,3,0,32
5711800f2c5f3,59,Female,31,no,twoColorsObj,#00FFFF,#FFFF00,#00FF80,320,70,3,0,32
