id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
573634984323e,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,111,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
573664e1a4a96,twoColorsObj,#00FFFF,#FFFF00,#80FF00,64,3,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
57366c199283c,twoColorsObj,#00FFFF,#FFFF00,#00FF80,128,4,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
5738cf3d97a58,twoColorsObj,#00FFFF,#FFFF00,#00FF80,156,3,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
57427cf6bad0c,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,6,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
574297edae49c,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,115,3,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
574511e99b6d9,twoColorsObj,#00FFFF,#FFFF00,#80FF00,180,5,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
57451c3b38192,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,133,4,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
5745350dc1e22,twoColorsObj,#00FFFF,#FFFF00,#80FF00,219,5,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5745500f6e643,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,106,2,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
57459c393bbd0,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,133,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5745b5cbe3caa,twoColorsObj,#00FFFF,#FFFF00,#00FF00,1037,4,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
5745c1c07cc0c,twoColorsObj,#00FFFF,#FFFF00,#6effa3,138,4,NA       ,0.16,0.16,0.06,0.01,0.08,0.03
5745f6f039dc9,twoColorsObj,#00FFFF,#FFFF00,#FFFFFF,0,4,NA       ,0.23,0.23,0.12,0.07,0.15,0.1
