id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57112da850667,twoColorsObj,#FF0000,#0000FF,#800080,63,3,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
57112e8f42ab6,twoColorsObj,#FF0000,#0000FF,#ab00ff,501,5,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
57112ebc85ba1,twoColorsObj,#FF0000,#0000FF,#B000FF,80,2,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
57112f57403ee,twoColorsObj,#FF0000,#0000FF,#7f00ff,147,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
571130c5cd6e9,twoColorsObj,#FF0000,#0000FF,#8000FF,73,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
571130d934bda,twoColorsObj,#FF0000,#0000FF,#8000FF,108,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5711348e42f02,twoColorsObj,#FF0000,#0000FF,#800080,294,4,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
571137a34931a,twoColorsObj,#FF0000,#0000FF,#B000FF,126,2,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
571138253c724,twoColorsObj,#FF0000,#0000FF,#7f00ff,87,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5711389736065,twoColorsObj,#FF0000,#0000FF,#ab00ff,178,3,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
57113d4d93c81,twoColorsObj,#FF0000,#0000FF,#808000,208,3,NA       ,0.28,0.28,0.21,0.17,0.28,0.22
57113de4aed1a,twoColorsObj,#FF0000,#0000FF,#7f00ff,203,1,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
57113e6176346,twoColorsObj,#FF0000,#0000FF,#808000,235,4,NA       ,0.28,0.28,0.21,0.17,0.28,0.22
57114ae35c9ec,twoColorsObj,#FF0000,#0000FF,#ca0088,226,3,NA       ,0.12,0.12,0.13,0.07,0.11,0.08
571153ca15566,twoColorsObj,#FF0000,#0000FF,#8000FF,138,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
571154184c9bd,twoColorsObj,#FF0000,#0000FF,#ca0088,37,1,NA       ,0.12,0.12,0.13,0.07,0.11,0.08
5711641931da5,twoColorsObj,#FF0000,#0000FF,#00FF00,104,5,Yellow   ,0.34,0.34,0.3,0.25,0.34,0.3
571165992a5c1,twoColorsObj,#FF0000,#0000FF,#800080,560,2,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
57116b9b879bf,twoColorsObj,#FF0000,#0000FF,#B000FF,533,3,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5711703bd85fc,twoColorsObj,#FF0000,#0000FF,#008080,1,2,NA       ,0.2,0.2,0.26,0.2,0.2,0.22
5711760a3dfe0,twoColorsObj,#FF0000,#0000FF,#B000FF,127,5,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5711800f2c5f3,twoColorsObj,#FF0000,#0000FF,#7d93a6,959,2,NA       ,0.17,0.17,0.23,0.16,0.17,0.19
571183866d73f,twoColorsObj,#FF0000,#0000FF,#808000,19,3,NA       ,0.28,0.28,0.21,0.17,0.28,0.22
57119224388ef,twoColorsObj,#FF0000,#0000FF,#800080,158,5,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
5711ace2ee7ed,twoColorsObj,#FF0000,#0000FF,#B000FF,85,5,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5711cbde51bb0,twoColorsObj,#FF0000,#0000FF,#ab00ff,126,4,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
5711e54c50f6b,twoColorsObj,#FF0000,#0000FF,#800080,409,4,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
571210e10d88b,twoColorsObj,#FF0000,#0000FF,#8000FF,351,3,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
571214121717c,twoColorsObj,#FF0000,#0000FF,#7f00ff,208,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
57121540dbb98,twoColorsObj,#FF0000,#0000FF,#800080,726,3,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
5712197fbccd5,twoColorsObj,#FF0000,#0000FF,#91c01d,146,4,NA       ,0.3,0.3,0.24,0.19,0.29,0.24
57121e2a63601,twoColorsObj,#FF0000,#0000FF,#ca0088,78,4,NA       ,0.12,0.12,0.13,0.07,0.11,0.08
57122801e1da9,twoColorsObj,#FF0000,#0000FF,#8000FF,51,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
57123bec83e8e,twoColorsObj,#FF0000,#0000FF,#B000FF,263,3,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
57123e4050550,twoColorsObj,#FF0000,#0000FF,#800080,241,3,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
57123e4050550,twoColorsObj,#FF0000,#0000FF,#800080,194,3,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
571243bcc8142,twoColorsObj,#FF0000,#0000FF,#FFFF00,475,4,NA       ,0.28,0.28,0.21,0.17,0.28,0.22
571247f66fb51,twoColorsObj,#FF0000,#0000FF,#FF00FF,213,5,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
571252e6d2e70,twoColorsObj,#FF0000,#0000FF,#8000FF,157,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
571260c120253,twoColorsObj,#FF0000,#0000FF,#FF0050,61,3,NA       ,0.2,0.2,0.07,0.04,0.19,0.09
5712787a337a9,twoColorsObj,#FF0000,#0000FF,#B000FF,125,2,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
57127bcfaafb0,twoColorsObj,#FF0000,#0000FF,#B000FF,219,2,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
57127cb3ab1fe,twoColorsObj,#FF0000,#0000FF,#B000FF,331,3,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
571290e28820b,twoColorsObj,#FF0000,#0000FF,#800080,158,4,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
5712bd55a8a13,twoColorsObj,#FF0000,#0000FF,#ab00ff,143,3,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
5712c2b021f58,twoColorsObj,#FF0000,#0000FF,#B000FF,117,5,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5712c57f97f25,twoColorsObj,#FF0000,#0000FF,#800080,101,2,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
5712d16eb8094,twoColorsObj,#FF0000,#0000FF,#7f00ff,529,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5713923c1bbc7,twoColorsObj,#FF0000,#0000FF,#B000FF,144,2,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5713aa57bebec,twoColorsObj,#FF0000,#0000FF,#808000,467,1,NA       ,0.28,0.28,0.21,0.17,0.28,0.22
5713b10383207,twoColorsObj,#FF0000,#0000FF,#8000FF,175,3,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5713dd915ca28,twoColorsObj,#FF0000,#0000FF,#ff0087,162,3,NA       ,0.15,0.15,0.1,0.03,0.14,0.07
5713e73998df9,twoColorsObj,#FF0000,#0000FF,#ab00ff,245,3,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
5713fc80c942a,twoColorsObj,#FF0000,#0000FF,#B000FF,181,4,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5714c6c26c2f6,twoColorsObj,#FF0000,#0000FF,#8000FF,187,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
57153eb9b4bed,twoColorsObj,#FF0000,#0000FF,#ab00ff,305,5,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
5716e9900f6ea,twoColorsObj,#FF0000,#0000FF,#FF00FF,250,3,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
57190633f233f,twoColorsObj,#FF0000,#0000FF,#ca8aaa,299,1,NA       ,0.16,0.16,0.18,0.11,0.15,0.14
572106a31c230,twoColorsObj,#FF0000,#0000FF,#00FFFF,96,3,NA       ,0.2,0.2,0.26,0.2,0.2,0.22
5727633cd6511,twoColorsObj,#FF0000,#0000FF,#ff007f,256,1,NA       ,0.16,0.16,0.09,0.03,0.15,0.07
5727635041e99,twoColorsObj,#FF0000,#0000FF,#00FF00,283,5,Yellow   ,0.34,0.34,0.3,0.25,0.34,0.3
5727e49793f7b,twoColorsObj,#FF0000,#0000FF,#808000,435,2,NA       ,0.28,0.28,0.21,0.17,0.28,0.22
572a7874c1e2e,twoColorsObj,#FF0000,#0000FF,#7d93a6,99,2,NA       ,0.17,0.17,0.23,0.16,0.17,0.19
5734918f46823,twoColorsObj,#FF0000,#0000FF,#7f00ff,90,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5734aa4c927a8,twoColorsObj,#FF0000,#0000FF,#800080,241,5,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
5734d89183dab,twoColorsObj,#FF0000,#0000FF,#8000FF,44,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5734e397122ce,twoColorsObj,#FF0000,#0000FF,#B000FF,162,5,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5734e848ad81a,twoColorsObj,#FF0000,#0000FF,#8000FF,87,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5735d3455a84c,twoColorsObj,#FF0000,#0000FF,#8000FF,61,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
5736048bb110b,twoColorsObj,#FF0000,#0000FF,#ca0088,226,5,NA       ,0.12,0.12,0.13,0.07,0.11,0.08
573607add000c,twoColorsObj,#FF0000,#0000FF,#7f00ff,109,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
573634984323e,twoColorsObj,#FF0000,#0000FF,#8000FF,81,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
57366c199283c,twoColorsObj,#FF0000,#0000FF,#FF6F00,58,4,NA       ,0.24,0.24,0.12,0.09,0.23,0.14
5738cf3d97a58,twoColorsObj,#FF0000,#0000FF,#8000FF,128,4,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
57427cf6bad0c,twoColorsObj,#FF0000,#0000FF,#B000FF,361,3,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
574297edae49c,twoColorsObj,#FF0000,#0000FF,#B000FF,125,4,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
574511e99b6d9,twoColorsObj,#FF0000,#0000FF,#B000FF,161,5,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
57451c3b38192,twoColorsObj,#FF0000,#0000FF,#ab00ff,136,5,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
5745350dc1e22,twoColorsObj,#FF0000,#0000FF,#ab00ff,70,5,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
5745500f6e643,twoColorsObj,#FF0000,#0000FF,#ab00ff,59,4,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
57459c393bbd0,twoColorsObj,#FF0000,#0000FF,#ab00ff,258,4,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
5745b5cbe3caa,twoColorsObj,#FF0000,#0000FF,#800080,888,3,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
5745c1c07cc0c,twoColorsObj,#FF0000,#0000FF,#B000FF,224,5,NA       ,0.09,0.09,0.26,0.2,0.1,0.19
5745f6f039dc9,twoColorsObj,#FF0000,#0000FF,#FFFFFF,0,3,NA       ,0.19,0.19,0.21,0.14,0.18,0.17
574628a9e94a1,twoColorsObj,#FF0000,#0000FF,#7f00ff,152,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
