id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C1_name,C2_name,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57113e6176346,23,Female,30,no,objTwoColors,#FFFF00,0,57,439,1,Red      ,Green    ,0.14,0.17,0.14,0.07,0.14,0.08
57114ca79a200,21,Male,3,no,objTwoColors,#FFFF00,352,114,318,4,Red      ,Green    ,0.04,0.03,0.15,0.04,0.03,0.02
571151812791a,20,Male,32,yes,objTwoColors,#FFFF00,229,113,243,4,Blue     ,Green    ,0.57,0.22,0.33,0.21,0.24,0.25
571153e3025f9,22,Female,11,no,objTwoColors,#FFFF00,3,0,480,3,Red      ,Red      ,0.41,0.28,0.14,0.2,0.26,0.24
5711641931da5,20,Female,32,no,objTwoColors,#FFFF00,62,0,134,5,Green    ,Red      ,0.7,0.15,0.22,0.06,0.13,0.07
57116b9b879bf,20,Male,32,no,objTwoColors,#FFFF00,53,18,138,3,Green    ,Red      ,0.61,0.12,0.19,0.05,0.11,0.08
5711760a3dfe0,21,Male,8,no,objTwoColors,#FFFF00,44,0,105,5,Yellow   ,Red      ,0.62,0.21,0.15,0.1,0.18,0.13
57119224388ef,24,Male,31,no,objTwoColors,#FFFF00,207,106,223,5,Navy-Blue,Green    ,0.5,0.16,0.19,0.19,0.18,0.21
5711ace2ee7ed,24,Male,32,no,objTwoColors,#FFFF00,55,57,71,5,Green    ,Green    ,0.4,0.01,0.2,0.03,0.01,0.03
5711cbde51bb0,24,Male,31,no,objTwoColors,#FFFF00,50,53,52,5,Green    ,Green    ,0.4,0.03,0.18,0.03,0.02,0.01
571214121717c,22,Male,32,no,objTwoColors,#FFFF00,50,0,59,1,Green    ,Red      ,0.65,0.19,0.18,0.08,0.16,0.11
5712197fbccd5,24,Female,32,no,objTwoColors,#FFFF00,3,61,440,1,Red      ,Green    ,0.13,0.14,0.14,0.06,0.12,0.07
57121e2a63601,21,Male,31,no,objTwoColors,#FFFF00,53,55,278,5,Green    ,Green    ,0.4,0.02,0.19,0.03,0.01,0.02
57122f7e5768f,23,Male,4,no,objTwoColors,#FFFF00,60,0,952,5,Green    ,Red      ,0.69,0.16,0.21,0.06,0.13,0.07
57123bec83e8e,21,Male,32,no,objTwoColors,#FFFF00,1,25,712,3,Red      ,Orange   ,0.32,0.25,0.14,0.16,0.23,0.19
57123e4050550,20,Female,40,no,objTwoColors,#FFFF00,48,0,553,3,Green    ,Red      ,0.64,0.19,0.17,0.09,0.17,0.11
571247f66fb51,27,Male,32,no,objTwoColors,#FFFF00,7,130,180,5,Red      ,Green    ,0.03,0.03,0.13,0.03,0.04,0.01
571260c120253,22,Male,32,no,objTwoColors,#FFFF00,56,59,95,1,Green    ,Green    ,0.4,0.01,0.2,0.03,0.01,0.03
5712649f2fada,26,Male,12,no,objTwoColors,#FFFF00,56,0,149,4,Green    ,Red      ,0.68,0.17,0.2,0.07,0.14,0.09
57127bcfaafb0,22,Female,32,no,objTwoColors,#FFFF00,56,58,141,5,Green    ,Green    ,0.41,0.01,0.2,0.03,0.01,0.03
5712bd55a8a13,27,Female,32,no,objTwoColors,#FFFF00,0,59,96,5,Red      ,Green    ,0.13,0.16,0.14,0.06,0.13,0.08
5712c2b021f58,22,Female,32,no,objTwoColors,#FFFF00,0,59,319,5,Red      ,Green    ,0.13,0.16,0.14,0.06,0.13,0.08
5712c57f97f25,25,Female,31,no,objTwoColors,#FFFF00,59,59,160,4,Green    ,Green    ,0.41,0,0.21,0.03,0.02,0.04
5713923c1bbc7,24,Female,27,no,objTwoColors,#FFFF00,3,38,177,5,Red      ,Yellow   ,0.24,0.21,0.14,0.12,0.19,0.15
5713a02a13044,24,Female,32,yes,objTwoColors,#FFFF00,1,52,85,4,Red      ,Green    ,0.16,0.18,0.14,0.07,0.15,0.1
5713aa57bebec,24,Female,12,no,objTwoColors,#FFFF00,0,67,377,3,Red      ,Yellow   ,0.1,0.13,0.14,0.06,0.12,0.06
5713ad43312ab,23,Female,1,no,objTwoColors,#FFFF00,357,0,437,3,Red      ,Red      ,0.41,0.28,0.15,0.2,0.26,0.24
5713dd915ca28,24,Female,20,no,objTwoColors,#FFFF00,0,43,88,1,Red      ,Yellow   ,0.21,0.21,0.14,0.1,0.19,0.13
5713fc80c942a,23,Female,32,no,objTwoColors,#FFFF00,58,59,308,5,Green    ,Green    ,0.4,0,0.21,0.03,0.01,0.04
571410751e7b0,22,Female,12,no,objTwoColors,#FFFF00,348,90,192,2,Red      ,Green    ,0.05,0.1,0.16,0.05,0.06,0.03
5714c6c26c2f6,21,Male,11,no,objTwoColors,#FFFF00,58,55,146,5,Green    ,Green    ,0.42,0.01,0.21,0.03,0.01,0.03
572106a31c230,24,Male,16,no,objTwoColors,#FFFF00,27,95,377,3,Orange   ,Green    ,0.11,0.01,0.1,0.02,0.04,0.03
5727633cd6511,25,Male,11,no,objTwoColors,#FFFF00,0,59,432,5,Red      ,Green    ,0.13,0.16,0.14,0.06,0.13,0.08
572767049ccfa,24,Male,32,yes,objTwoColors,#CEFF00,179,58,124,3,Blue     ,Green    ,0.55,0.15,0.19,0.09,0.13,0.13
572baa7f9493c,20,Female,10,no,objTwoColors,#FFFF00,64,0,395,3,Green    ,Red      ,0.71,0.14,0.23,0.06,0.12,0.07
572c85675a5ef,23,Male,32,yes,objTwoColors,#FFFF00,346,101,1209,3,Red      ,Green    ,0.04,0.07,0.16,0.05,0.05,0.03
5734918f46823,26,Male,32,no,objTwoColors,#FFFF00,1,0,41,3,Red      ,Red      ,0.41,0.28,0.14,0.2,0.26,0.24
5734aa4c927a8,22,Male,15,no,objTwoColors,#FFFF00,56,59,605,1,Green    ,Green    ,0.4,0.01,0.2,0.03,0.01,0.03
5734e848ad81a,21,Male,4,no,objTwoColors,#FFFF00,57,57,125,5,Green    ,Green    ,0.41,0.01,0.2,0.03,0.01,0.03
5735d3455a84c,29,Male,32,no,objTwoColors,#FFFF00,52,54,74,5,Green    ,Green    ,0.4,0.03,0.18,0.03,0.01,0.02
5738cf3d97a58,23,Male,32,no,objTwoColors,#FFFF00,3,120,272,4,Red      ,Green    ,0.02,0.01,0.14,0.03,0.03,0.01
573a0b8280839,29,Male,21,yes,objTwoColors,#CEFF00,0,40,38,3,Red      ,Yellow   ,0.23,0.22,0.14,0.11,0.19,0.14
573e4022949b1,24,Male,32,yes,objTwoColors,#CEFF00,71,0,130,5,Yellow   ,Red      ,0.73,0.12,0.25,0.05,0.11,0.05
573e47c26cb8e,24,Male,32,yes,objTwoColors,#CEFF00,52,156,108,2,Green    ,Cyan     ,0.38,0.14,0.18,0.05,0.11,0.1
573e4d0eb795b,24,Male,32,yes,objTwoColors,#CEFF00,239,121,157,4,Blue     ,Green    ,0.58,0.26,0.37,0.21,0.28,0.26
573ec4275ba17,24,Female,32,yes,objTwoColors,#CEFF00,55,82,223,3,Green    ,Yellow   ,0.31,0.03,0.2,0.05,0.05,0.07
573edae85268b,27,Male,32,yes,objTwoColors,#CEFF00,58,97,245,5,Green    ,Green    ,0.27,0.07,0.21,0.06,0.1,0.1
574297edae49c,24,Male,32,no,objTwoColors,#FFFF00,2,128,454,1,Red      ,Green    ,0.02,0.02,0.14,0.03,0.03,0.01
57451c3b38192,23,Female,32,no,objTwoColors,#FFFF00,0,59,53,5,Red      ,Green    ,0.13,0.16,0.14,0.06,0.13,0.08
5745500f6e643,24,Female,32,no,objTwoColors,#FFFF00,48,0,263,3,Green    ,Red      ,0.64,0.19,0.17,0.09,0.17,0.11
5756ab1701ba0,21,Male,32,yes,objTwoColors,#CEFF00,188,140,190,5,Cyan     ,Green    ,0.47,0.19,0.18,0.17,0.18,0.21
5756ae6897296,21,Male,32,yes,objTwoColors,#CEFF00,1,25,25,5,Red      ,Orange   ,0.32,0.25,0.14,0.16,0.23,0.19
5756b2d9bd658,23,Female,32,yes,objTwoColors,#CEFF00,59,95,228,5,Green    ,Green    ,0.29,0.07,0.21,0.06,0.09,0.1
5757fd2703090,22,Male,32,yes,objTwoColors,#FFFF00,58,0,21,5,Green    ,Red      ,0.68,0.16,0.21,0.07,0.14,0.08
5757ffca0b4b1,24,Male,32,yes,objTwoColors,#FFFF00,57,0,28,5,Green    ,Red      ,0.68,0.17,0.2,0.07,0.14,0.08
57581518c2c07,25,Male,32,yes,objTwoColors,#FFFF00,178,162,86,2,Blue     ,Green    ,0.58,0.22,0.22,0.17,0.21,0.24
57582b17cd76a,26,Male,32,yes,objTwoColors,#FFFF00,44,0,44,4,Yellow   ,Red      ,0.62,0.21,0.15,0.1,0.18,0.13
